word,model,acc,f1
পালা,muril,0.8444444444444444,0.825
পালা,xl-lexeme,0.6666666666666666,0.5846153846153846
পালা,xlm-r,0.5555555555555556,0.49123798756359527
পালা,indic,0.8888888888888888,0.8703917050691243
পালা,e5,0.9777777777777777,0.9760765550239234
পালা,mbert,0.9444444444444444,0.9418529525778525
পালা,banglabert,0.9222222222222223,0.9185941336089934
পালা,sahajbert,1.0,1.0
পালা,e5-large,0.9444444444444444,0.9418529525778525
পালা,labse,0.8333333333333334,0.8297818686168201
পালা,para-miniLM-multilingual,0.6333333333333333,0.6077136441685378
পালা,para-xlm-r-multilingual,0.6888888888888889,0.591174561972745
পালা,csebuet-banglabert,0.7222222222222222,0.6790757381258024
পালা,csebuet-banglabert-large,0.5111111111111111,0.502262443438914
