word,model,acc,f1
পাড়া,muril,0.6299212598425197,0.5427724049000645
পাড়া,xl-lexeme,0.6929133858267716,0.6995679627783318
পাড়া,xlm-r,0.5039370078740157,0.4865582203981589
পাড়া,indic,0.5433070866141733,0.482535166745693
পাড়া,e5,0.5118110236220472,0.511543218904508
পাড়া,mbert,0.47244094488188976,0.460341561465157
পাড়া,banglabert,0.5039370078740157,0.469778630259537
পাড়া,sahajbert,0.6062992125984252,0.5810157984071028
পাড়া,e5-large,0.6929133858267716,0.6532686532686532
পাড়া,labse,0.6141732283464567,0.506006006006006
পাড়া,para-miniLM-multilingual,0.3937007874015748,0.39436211768942336
পাড়া,para-xlm-r-multilingual,0.48031496062992124,0.35064935064935066
পাড়া,csebuet-banglabert,0.36220472440944884,0.3587036571396642
পাড়া,csebuet-banglabert-large,0.4330708661417323,0.4343628185907047
