word,model,acc,f1
ফল,muril,1.0,1.0
ফল,xl-lexeme,0.9772727272727273,0.976842105263158
ফল,xlm-r,0.6590909090909091,0.6526315789473685
ফল,indic,0.9090909090909091,0.9083333333333333
ফল,e5,0.9545454545454546,0.9541666666666666
ফল,mbert,0.9659090909090909,0.964888947998404
ফল,banglabert,0.5454545454545454,0.49425287356321834
ফল,sahajbert,1.0,1.0
ফল,e5-large,0.9431818181818182,0.9428200129954516
ফল,labse,0.9318181818181818,0.9294871794871795
ফল,para-miniLM-multilingual,0.6818181818181818,0.6776556776556777
ফল,para-xlm-r-multilingual,0.5340909090909091,0.5266955266955267
ফল,csebuet-banglabert,0.6363636363636364,0.6361757105943153
ফল,csebuet-banglabert-large,0.5,0.35250836120401335
